date;cod_ibge;rcl_bimestral
2020-02-01;2300903;7,11379759380471e+06
2020-02-01;2301000;4,73049678233334e+07
2020-02-01;2301109;3,49775327253046e+07
2020-02-01;2301208;1,31123937890653e+07
2020-02-01;2301307;1,08325910388743e+07
2020-02-01;2301406;6,11672728101406e+06
2020-02-01;2301604;9,24087622317308e+06
2020-02-01;2301703;1,16618480377082e+07
2020-02-01;2301802;3,92448151904403e+06
2020-02-01;2301851;1,08407158841590e+07
2020-02-01;2301901;4,09642791388054e+07
2020-02-01;2302008;8,66892567341210e+06
2020-02-01;2302057;7,96715021888199e+06
2020-02-01;2302107;1,49611674347600e+07
2020-02-01;2302206;2,22062452732036e+07
2020-02-01;2302305;1,25118654521158e+07
2020-02-01;2302404;1,94462739606848e+07
2020-02-01;2302503;2,71787347033979e+07
2020-02-01;2302602;2,67042881121083e+07
2020-02-01;2302701;1,12421853625285e+07
2020-02-01;2302800;3,34426418128677e+07
2020-02-01;2302909;8,41803835225135e+06
2020-02-01;2303006;9,49500532007084e+06
2020-02-01;2303105;1,96351999696255e+06
2020-02-01;2303204;1,22417507490656e+07
2020-02-01;2303402;8,32196798577187e+06
2020-02-01;2303501;3,18261433732924e+07
2020-02-01;2303600;7,20143820804778e+06
2020-02-01;2303659;6,61647836956784e+06
2020-02-01;2303709;2,63190178717877e+08
2020-02-01;2303808;1,26657072242856e+07
2020-02-01;2303907;6,17135738573703e+06
2020-02-01;2303931;6,27228349313809e+06
2020-02-01;2303956;1,01742286193191e+07
2020-02-01;2304004;1,04837005485277e+07
2020-02-01;2304103;3,20487359704859e+07
2020-02-01;2304202;5,39273453313969e+07
2020-02-01;2304236;8,99244845706501e+06
2020-02-01;2304251;1,48853597961302e+07
2020-02-01;2304269;4,77836071541281e+06
2020-02-01;2304277;4,09575209591343e+06
2020-02-01;2304285;5,78448913755089e+07
2020-02-01;2304301;9,53069749629534e+06
2020-02-01;2304400;1,48264445664484e+09
2020-02-01;2304459;7,72680021315757e+06
2020-02-01;2304509;8,17263315775583e+06
2020-02-01;2304608;4,63401319126410e+06
2020-02-01;2304657;8,52572340614393e+06
2020-02-01;2304707;2,17549356229342e+07
2020-02-01;2304806;3,78340823269489e+06
2020-02-01;2304954;1,09923959257895e+07
2020-02-01;2305001;1,72118976282161e+07
2020-02-01;2305100;4,55949289494014e+06
2020-02-01;2305209;8,19217521290652e+06
2020-02-01;2305233;6,08161982130103e+07
2020-02-01;2305266;5,89454134357592e+06
2020-02-01;2305332;6,93020945344613e+06
2020-02-01;2305357;1,38752505229322e+07
2020-02-01;2305407;2,69967858119957e+07
2020-02-01;2305506;4,37132642158097e+07
2020-02-01;2305605;9,84690168238627e+06
2020-02-01;2305704;5,57647953512623e+06
2020-02-01;2305803;1,76057854576841e+07
2020-02-01;2305902;1,56268042532028e+07
2020-02-01;2306009;7,78064222889028e+06
2020-02-01;2306108;1,25365533405961e+07
2020-02-01;2306207;4,50652613011366e+06
2020-02-01;2306256;2,02783269676613e+07
2020-02-01;2306306;1,96302972077046e+07
2020-02-01;2306405;5,53205204578629e+07
2020-02-01;2306504;9,13575276469448e+06
2020-02-01;2306553;2,28960618657756e+07
2020-02-01;2306603;1,26200035477462e+07
2020-02-01;2306702;1,00239233055663e+07
2020-02-01;2306801;6,64733816094135e+06
2020-02-01;2307007;1,49493379417893e+07
2020-02-01;2307106;1,19477930870856e+07
2020-02-01;2307205;4,92667149741898e+06
2020-02-01;2307254;1,56587632815841e+07
2020-02-01;2307304;1,03965258266538e+08
2020-02-01;2307403;1,17855645578719e+07
2020-02-01;2307502;1,18083808401718e+07
2020-02-01;2307601;2,51350254348814e+07
2020-02-01;2307635;8,54856196883591e+06
2020-02-01;2307650;1,29948133666086e+08
2020-02-01;2307700;3,78063812071542e+07
2020-02-01;2307908;6,04447553756767e+06
2020-02-01;2308005;1,40465329535665e+07
2020-02-01;2308104;1,79112229957951e+07
2020-02-01;2308302;1,01477759682974e+07
2020-02-01;2308377;6,49168375320818e+06
2020-02-01;2308401;1,54895039041541e+07
2020-02-01;2308500;1,62182063094085e+07
2020-02-01;2308609;8,90574382164176e+06
2020-02-01;2308708;2,74429338452162e+07
2020-02-01;2308906;9,56292772348261e+06
2020-02-01;2309102;5,31261142540379e+06
2020-02-01;2309201;8,44197099721411e+06
2020-02-01;2309300;1,54732801150729e+07
2020-02-01;2309409;1,28256979266882e+07
2020-02-01;2309458;1,12690863052617e+07
2020-02-01;2309607;2,61125852493099e+07
2020-02-01;2309706;3,01727867964620e+07
2020-02-01;2309805;5,89172905115068e+06
2020-02-01;2309904;4,52281752719132e+06
2020-02-01;2310001;4,75973459524938e+06
2020-02-01;2310100;5,57513310505032e+06
2020-02-01;2310209;1,65558255307169e+07
2020-02-01;2310258;1,57683866443793e+07
2020-02-01;2310407;5,31466868731716e+06
2020-02-01;2310506;1,83515652189498e+07
2020-02-01;2310605;4,97518960709053e+06
2020-02-01;2310704;1,74915171763190e+07
2020-02-01;2310852;1,08157680009704e+07
2020-02-01;2310902;7,74683492909870e+06
2020-02-01;2311108;8,83389801373146e+06
2020-02-01;2311231;4,31055293542261e+06
2020-02-01;2311306;3,40235597518006e+07
2020-02-01;2311355;8,03190937109322e+06
2020-02-01;2311405;3,50007451342300e+07
2020-02-01;2311504;1,20987547884292e+07
2020-02-01;2311702;8,43273628593919e+06
2020-02-01;2311801;3,05899718537091e+07
2020-02-01;2311900;7,31095927487495e+06
2020-02-01;2311959;9,36736702490197e+06
2020-02-01;2312007;1,26413714022100e+07
2020-02-01;2312106;8,36247871212975e+06
2020-02-01;2312205;1,89260486616121e+07
2020-02-01;2312304;1,88239099236403e+07
2020-02-01;2312403;5,67554671870394e+07
2020-02-01;2312502;3,99910115055743e+06
2020-02-01;2312601;5,61975858954118e+06
2020-02-01;2312700;1,07889488524106e+07
2020-02-01;2312809;4,00838357510013e+06
2020-02-01;2312908;1,25158163492549e+08
2020-02-01;2313005;9,66574858012893e+06
2020-02-01;2313104;1,22413228845968e+07
2020-02-01;2313252;4,51822524232002e+06
2020-02-01;2313302;2,43539462372267e+07
2020-02-01;2313351;9,34918932425346e+06
2020-02-01;2313401;5,70090124567243e+07
2020-02-01;2313500;2,66325632488116e+07
2020-02-01;2313559;7,45579735105809e+06
2020-02-01;2313609;1,60272576200232e+07
2020-02-01;2313708;3,69256449259176e+06
2020-02-01;2313757;8,61202077474572e+06
2020-02-01;2313807;9,84789291487424e+06
2020-02-01;2313906;7,08596605064458e+06
2020-02-01;2314003;1,60638607682031e+07
2020-02-01;2314102;2,33613737732481e+07
2020-04-01;2300101;4,64504111412263e+06
2020-04-01;2300150;7,77457021693701e+06
2020-04-01;2300200;2,30234266322517e+07
2020-04-01;2300309;1,76453998168392e+07
2020-04-01;2300408;7,12748641447453e+06
2020-04-01;2300705;8,14643282569708e+06
2020-04-01;2300754;1,56795305253456e+07
2020-04-01;2300903;5,01336052037371e+06
2020-04-01;2301000;4,30936021883900e+07
2020-04-01;2301109;3,56759727789288e+07
2020-04-01;2301208;1,23897043027887e+07
2020-04-01;2301307;9,00006442989428e+06
2020-04-01;2301406;5,42904093740520e+06
2020-04-01;2301604;8,72128261056449e+06
2020-04-01;2301703;9,93352957394680e+06
2020-04-01;2301802;3,35448873153307e+06
2020-04-01;2301851;8,68123308544244e+06
2020-04-01;2301901;4,50486784238623e+07
2020-04-01;2302008;7,36025688481961e+06
2020-04-01;2302057;6,39763859332056e+06
2020-04-01;2302107;1,37764173312627e+07
2020-04-01;2302206;2,12406615680257e+07
2020-04-01;2302305;1,00028673504145e+07
2020-04-01;2302404;1,75438853520037e+07
2020-04-01;2302503;2,34056591778838e+07
2020-04-01;2302602;2,34901319753175e+07
2020-04-01;2302701;1,12054009786714e+07
2020-04-01;2302800;2,82332490399401e+07
2020-04-01;2302909;7,61667379366102e+06
2020-04-01;2303006;7,44982435367006e+06
2020-04-01;2303105;7,37681167641615e+06
2020-04-01;2303204;1,27136469304051e+07
2020-04-01;2303402;7,86096463913691e+06
2020-04-01;2303501;2,80153411408174e+07
2020-04-01;2303600;7,18917945611672e+06
2020-04-01;2303659;5,47176311764454e+06
2020-04-01;2303709;1,27266038224308e+08
2020-04-01;2303808;9,07461741970878e+06
2020-04-01;2303907;4,79738617103162e+06
2020-04-01;2303931;5,31025246489468e+06
2020-04-01;2303956;8,78944165755789e+06
2020-04-01;2304004;8,78577726188713e+06
2020-04-01;2304103;2,98378164384217e+07
2020-04-01;2304202;4,85330293541371e+07
2020-04-01;2304236;8,33756998597098e+06
2020-04-01;2304251;1,05149311452661e+07
2020-04-01;2304269;3,93434577329929e+06
2020-04-01;2304277;4,03671825198426e+06
2020-04-01;2304285;5,88814696745899e+07
2020-04-01;2304301;9,76850011318890e+06
2020-04-01;2304400;1,10312283714190e+09
2020-04-01;2304459;7,39837708782956e+06
2020-04-01;2304509;6,32436772936612e+06
2020-04-01;2304608;3,97689071174230e+06
2020-04-01;2304657;7,35491162796468e+06
2020-04-01;2304707;2,49564519577002e+07
2020-04-01;2304806;3,22699535092982e+06
2020-04-01;2304954;9,93572697934690e+06
2020-04-01;2305001;1,37770059166569e+07
2020-04-01;2305100;4,01342616896940e+06
2020-04-01;2305209;6,50480162886930e+06
2020-04-01;2305233;3,12126949525132e+07
2020-04-01;2305266;5,47324341012448e+06
2020-04-01;2305332;6,62813483427046e+06
2020-04-01;2305357;1,14536416514929e+07
2020-04-01;2305407;2,32900600968733e+07
2020-04-01;2305506;4,55137236063730e+07
2020-04-01;2305605;8,62630273325698e+06
2020-04-01;2305704;4,33927544302170e+06
2020-04-01;2305803;1,82012207913536e+07
2020-04-01;2305902;1,47825415657547e+07
2020-04-01;2306009;7,12019598175089e+06
2020-04-01;2306108;1,02650721081569e+07
2020-04-01;2306207;3,75989359759302e+06
2020-04-01;2306256;1,55290554430517e+07
2020-04-01;2306306;1,77978932371528e+07
2020-04-01;2306405;4,68042493631922e+07
2020-04-01;2306504;7,08445993819133e+06
2020-04-01;2306553;2,08527825975423e+07
2020-04-01;2306603;1,11671683581144e+07
2020-04-01;2306702;9,43447833969237e+06
2020-04-01;2306801;7,34282613313466e+06
2020-04-01;2307007;1,19514694561526e+07
2020-04-01;2307106;9,40204025116889e+06
2020-04-01;2307205;4,32239803548473e+06
2020-04-01;2307254;1,35758866226823e+07
2020-04-01;2307304;9,01753394801766e+07
2020-04-01;2307403;1,01602508059112e+07
2020-04-01;2307502;1,08487481971215e+07
2020-04-01;2307601;2,40816697340130e+07
2020-04-01;2307635;6,96268487415450e+06
2020-04-01;2307650;1,16253603630500e+08
2020-04-01;2307700;3,32339516541241e+07
2020-04-01;2307908;4,72816580844639e+06
2020-04-01;2308005;1,38187298440252e+07
2020-04-01;2308104;1,76302937062927e+07
2020-04-01;2308302;8,71889587821488e+06
2020-04-01;2308377;5,16574113880683e+06
2020-04-01;2308401;1,29610766915820e+07
2020-04-01;2308500;1,50207308394391e+07
2020-04-01;2308609;8,20333270554848e+06
2020-04-01;2308708;2,66438956643092e+07
2020-04-01;2308906;7,65195870443014e+06
2020-04-01;2309102;4,84058332341396e+06
2020-04-01;2309201;6,32618900038675e+06
2020-04-01;2309300;1,26764565155245e+07
2020-04-01;2309409;1,15207334150494e+07
2020-04-01;2309458;1,13300132993202e+07
2020-04-01;2309607;1,98936703990183e+07
2020-04-01;2309706;2,12270061242523e+07
2020-04-01;2309805;6,74455559893933e+06
2020-04-01;2309904;3,66933873329276e+06
2020-04-01;2310001;3,96975890199238e+06
2020-04-01;2310100;4,61613289387109e+06
2020-04-01;2310209;1,35844860739346e+07
2020-04-01;2310258;1,35531597234222e+07
2020-04-01;2310407;4,74134434773336e+06
2020-04-01;2310506;1,43945581633202e+07
2020-04-01;2310605;4,45717361766930e+06
2020-04-01;2310704;1,73413925141770e+07
2020-04-01;2310852;9,38965021474858e+06
2020-04-01;2310902;7,21412132268238e+06
2020-04-01;2311108;8,48027643926728e+06
2020-04-01;2311231;3,82144078467424e+06
2020-04-01;2311306;3,11638533930305e+07
2020-04-01;2311355;6,96302980278943e+06
2020-04-01;2311405;3,06902429435966e+07
2020-04-01;2311504;9,80998216667832e+06
2020-04-01;2311702;8,53318854951644e+06
2020-04-01;2311801;2,85265379433622e+07
2020-04-01;2311900;6,87408507163450e+06
2020-04-01;2311959;8,38899478965393e+06
2020-04-01;2312007;1,00986647264156e+07
2020-04-01;2312106;6,94081301015927e+06
2020-04-01;2312205;1,76870087644372e+07
2020-04-01;2312304;1,76578764457309e+07
2020-04-01;2312403;5,25095269567706e+07
2020-04-01;2312502;3,75616742031310e+06
2020-04-01;2312601;4,49318454508452e+06
2020-04-01;2312700;9,66827817256961e+06
2020-04-01;2312809;3,09004978981033e+06
2020-04-01;2312908;1,25029672948606e+08
2020-04-01;2313005;8,91550111124689e+06
2020-04-01;2313104;1,04766812297019e+07
2020-04-01;2313252;3,76056668297625e+06
2020-04-01;2313302;2,41196879498600e+07
2020-04-01;2313351;7,58503986959409e+06
2020-04-01;2313401;2,88880535044449e+07
2020-04-01;2313500;2,16952235954225e+07
2020-04-01;2313559;6,06585853033523e+06
2020-04-01;2313609;1,42926385148986e+07
2020-04-01;2313708;3,44583697760019e+06
2020-04-01;2313757;7,84107988606497e+06
2020-04-01;2313807;8,31743285390464e+06
2020-04-01;2313906;1,36298582763188e+07
2020-04-01;2314003;1,48163305011021e+07
2020-04-01;2314102;2,01392040615785e+07
2020-06-01;2300101;4,60945054470722e+06
2020-06-01;2300150;5,66739869094189e+06
2020-06-01;2300200;2,54708568375084e+07
2020-06-01;2300309;1,82484919490258e+07
2020-06-01;2300408;6,90330214063465e+06
2020-06-01;2300705;8,41934614535918e+06
2020-06-01;2300754;1,57402917557502e+07
2020-06-01;2300903;5,74986822141278e+06
2020-06-01;2301000;4,18848539498579e+07
2020-06-01;2301109;4,01510975633290e+07
2020-06-01;2301208;1,12436059121193e+07
2020-06-01;2301307;1,01704324137760e+07
2020-06-01;2301406;5,38513876999209e+06
2020-06-01;2301604;9,10800203277015e+06
2020-06-01;2301703;1,07109406066433e+07
2020-06-01;2301802;3,48278478204317e+06
2020-06-01;2301851;7,32567031127790e+06
2020-06-01;2301901;4,97273116916252e+07
2020-06-01;2302008;7,50842988350178e+06
2020-06-01;2302057;6,34065049780481e+06
2020-06-01;2302107;1,50390870497005e+07
2020-06-01;2302206;2,05804594876971e+07
2020-06-01;2302305;1,02329452748467e+07
2020-06-01;2302404;1,87871186458806e+07
2020-06-01;2302503;2,29493487240862e+07
2020-06-01;2302602;2,65295242478671e+07
2020-06-01;2302701;9,62614637136756e+06
2020-06-01;2302800;3,32990106924687e+07
2020-06-01;2302909;7,05542813292393e+06
2020-06-01;2303006;7,66139386109070e+06
2020-06-01;2303105;7,45215248688664e+06
2020-06-01;2303204;1,08147667800421e+07
2020-06-01;2303402;7,26830308911662e+06
2020-06-01;2303501;3,16523670988681e+07
2020-06-01;2303600;5,97999034908952e+06
2020-06-01;2303659;5,22659811449802e+06
2020-06-01;2303709;1,10383269370494e+08
2020-06-01;2303808;1,14804825446373e+07
2020-06-01;2303907;5,35597900223472e+06
2020-06-01;2303931;5,17784005346128e+06
2020-06-01;2303956;9,51127008586378e+06
2020-06-01;2304004;9,95108308640279e+06
2020-06-01;2304103;3,52596164058002e+07
2020-06-01;2304202;5,36490721088617e+07
2020-06-01;2304236;7,11720698993163e+06
2020-06-01;2304251;1,14687506863093e+07
2020-06-01;2304269;4,16871472138135e+06
2020-06-01;2304277;3,25863825124104e+06
2020-06-01;2304285;4,89986083629676e+07
2020-06-01;2304301;8,13382121571476e+06
2020-06-01;2304400;1,12158153346121e+09
2020-06-01;2304459;7,27534817063549e+06
2020-06-01;2304509;6,70896660711572e+06
2020-06-01;2304608;4,08338014869363e+06
2020-06-01;2304657;6,57349875526497e+06
2020-06-01;2304707;1,99164103195703e+07
2020-06-01;2304806;2,99265441878247e+06
2020-06-01;2304954;9,27741438190675e+06
2020-06-01;2305001;1,63449757505662e+07
2020-06-01;2305100;3,82716832920191e+06
2020-06-01;2305209;7,96262949194066e+06
2020-06-01;2305233;3,09169746384412e+07
2020-06-01;2305266;5,01406676242077e+06
2020-06-01;2305332;6,31123161068682e+06
2020-06-01;2305357;1,17336049734154e+07
2020-06-01;2305407;2,30734451139245e+07
2020-06-01;2305506;4,06244631968325e+07
2020-06-01;2305605;8,32021393168397e+06
2020-06-01;2305704;4,63409918570296e+06
2020-06-01;2305803;1,71668373955532e+07
2020-06-01;2305902;1,36043196772172e+07
2020-06-01;2306009;6,91792381795860e+06
2020-06-01;2306108;1,07178069276561e+07
2020-06-01;2306207;3,69321040718862e+06
2020-06-01;2306256;1,79062656384184e+07
2020-06-01;2306306;1,64854647374771e+07
2020-06-01;2306405;5,26281585026470e+07
2020-06-01;2306504;7,44077344647191e+06
2020-06-01;2306553;2,23157495654007e+07
2020-06-01;2306603;1,08850520140900e+07
2020-06-01;2306702;8,56858742792799e+06
2020-06-01;2306801;5,38351592303040e+06
2020-06-01;2307007;1,30503155043885e+07
2020-06-01;2307106;9,75100803018624e+06
2020-06-01;2307205;3,83032609655733e+06
2020-06-01;2307254;1,04889325213755e+07
2020-06-01;2307304;8,93205733179712e+07
2020-06-01;2307403;9,62144024772053e+06
2020-06-01;2307502;1,18673826064156e+07
2020-06-01;2307601;2,73182625779789e+07
2020-06-01;2307635;7,90214531249404e+06
2020-06-01;2307650;1,15346981989824e+08
2020-06-01;2307700;3,39302875251496e+07
2020-06-01;2307908;5,58310626079281e+06
2020-06-01;2308005;1,17667834107451e+07
2020-06-01;2308104;1,52526879612440e+07
2020-06-01;2308302;1,12669528636614e+07
2020-06-01;2308377;5,69091160842374e+06
2020-06-01;2308401;1,44347374238243e+07
2020-06-01;2308500;1,35783067741773e+07
2020-06-01;2308609;7,11101994601503e+06
2020-06-01;2308708;2,54610966784880e+07
2020-06-01;2308906;7,91308157754393e+06
2020-06-01;2309102;5,06953384719658e+06
2020-06-01;2309201;7,31333481023175e+06
2020-06-01;2309300;1,35475110549151e+07
2020-06-01;2309409;1,03262517280963e+07
2020-06-01;2309458;9,59296937703402e+06
2020-06-01;2309607;2,13183481925808e+07
2020-06-01;2309706;2,50680511203946e+07
2020-06-01;2309805;5,26946786389645e+06
2020-06-01;2309904;3,58262792253111e+06
2020-06-01;2310001;4,63783670617284e+06
2020-06-01;2310100;5,61592872699530e+06
2020-06-01;2310209;1,52696661154825e+07
2020-06-01;2310258;1,27193328704643e+07
2020-06-01;2310407;4,27301228422501e+06
2020-06-01;2310506;1,43565374839303e+07
2020-06-01;2310605;4,75906694215275e+06
2020-06-01;2310704;1,21710075289823e+07
2020-06-01;2310852;9,19251621402290e+06
2020-06-01;2310902;6,23250329903159e+06
2020-06-01;2311108;7,32983216882793e+06
2020-06-01;2311231;3,36475544297152e+06
2020-06-01;2311306;3,22576590547018e+07
2020-06-01;2311355;7,43793012401999e+06
2020-06-01;2311405;2,86708337662255e+07
2020-06-01;2311504;9,78691627426746e+06
2020-06-01;2311702;1,08384714556845e+07
2020-06-01;2311801;2,84534311262260e+07
2020-06-01;2311900;6,27111075834504e+06
2020-06-01;2311959;8,26135716334255e+06
2020-06-01;2312007;1,08448039536173e+07
2020-06-01;2312106;7,11184631252311e+06
2020-06-01;2312205;1,66267101750583e+07
2020-06-01;2312304;1,64953566260164e+07
2020-06-01;2312403;4,52388691507955e+07
2020-06-01;2312502;3,74389243108128e+06
2020-06-01;2312601;4,48829440390954e+06
2020-06-01;2312700;1,02319961467737e+07
2020-06-01;2312809;3,65005364050319e+06
2020-06-01;2312908;1,35413698512464e+08
2020-06-01;2313005;8,17198691510514e+06
2020-06-01;2313104;1,24679298838819e+07
2020-06-01;2313252;3,82583049002141e+06
2020-06-01;2313302;2,58595804937408e+07
2020-06-01;2313351;8,31712347208425e+06
2020-06-01;2313401;3,85080384257134e+07
2020-06-01;2313500;2,10499332749602e+07
2020-06-01;2313559;6,55720136387441e+06
2020-06-01;2313609;1,34189029504278e+07
2020-06-01;2313708;3,36749588513939e+06
2020-06-01;2313757;7,08145493148267e+06
2020-06-01;2313807;8,03193876887529e+06
2020-06-01;2313906;6,99367083534823e+06
2020-06-01;2314003;1,53929968729190e+07
2020-06-01;2314102;1,99848023105479e+07
2020-08-01;2300101;7,37827809285531e+06
2020-08-01;2300150;8,84230058079437e+06
2020-08-01;2300200;3,13236524482638e+07
2020-08-01;2300309;2,42008821769153e+07
2020-08-01;2300408;1,05909860838065e+07
2020-08-01;2300705;8,86548196517790e+06
2020-08-01;2300754;2,00718041398553e+07
2020-08-01;2300903;7,88137245681762e+06
2020-08-01;2301000;5,37080818223727e+07
2020-08-01;2301109;3,89665698416625e+07
2020-08-01;2301208;1,69177563009493e+07
2020-08-01;2301307;1,46066225852384e+07
2020-08-01;2301406;7,27901900965306e+06
2020-08-01;2301604;1,22873023156935e+07
2020-08-01;2301703;1,36678694865983e+07
2020-08-01;2301802;4,56440067059616e+06
2020-08-01;2301851;1,08345053700099e+07
2020-08-01;2301901;6,05264549701887e+07
2020-08-01;2302008;1,13899084531292e+07
2020-08-01;2302057;9,35073313358734e+06
2020-08-01;2302107;1,80453716999013e+07
2020-08-01;2302206;2,62851175213467e+07
2020-08-01;2302305;1,41680016703823e+07
2020-08-01;2302404;2,29240356929460e+07
2020-08-01;2302503;3,12062680328250e+07
2020-08-01;2302602;3,11653752349662e+07
2020-08-01;2302701;1,37027573864766e+07
2020-08-01;2302800;3,55586344643653e+07
2020-08-01;2302909;1,06730774568692e+07
2020-08-01;2303006;1,30276159686752e+07
2020-08-01;2303105;1,06389443794011e+07
2020-08-01;2303204;1,71659721843722e+07
2020-08-01;2303402;1,04278481592871e+07
2020-08-01;2303501;3,59211963804315e+07
2020-08-01;2303600;1,17654236772318e+07
2020-08-01;2303659;7,62603410432132e+06
2020-08-01;2303709;1,41493728090592e+08
2020-08-01;2303808;1,44133492668961e+07
2020-08-01;2303907;7,97746752703126e+06
2020-08-01;2303931;7,84422981159837e+06
2020-08-01;2303956;1,20987665965087e+07
2020-08-01;2304004;1,46394015468750e+07
2020-08-01;2304103;4,15658513653030e+07
2020-08-01;2304202;6,69814284300256e+07
2020-08-01;2304236;1,03867770736542e+07
2020-08-01;2304251;1,60904314673424e+07
2020-08-01;2304269;6,10508086637050e+06
2020-08-01;2304277;5,45459546834437e+06
2020-08-01;2304285;6,38997182416892e+07
2020-08-01;2304301;1,23802348497959e+07
2020-08-01;2304400;1,36346524891134e+09
2020-08-01;2304459;9,56961003191148e+06
2020-08-01;2304509;9,12663504911238e+06
2020-08-01;2304608;5,01036534174090e+06
2020-08-01;2304657;8,88056619461480e+06
2020-08-01;2304707;2,50573135415136e+07
2020-08-01;2304806;4,31216527974462e+06
2020-08-01;2304954;1,24395966354195e+07
2020-08-01;2305001;1,93887090579529e+07
2020-08-01;2305100;5,15923943683443e+06
2020-08-01;2305209;9,69265696480450e+06
2020-08-01;2305233;3,81985611804841e+07
2020-08-01;2305266;7,66182602308928e+06
2020-08-01;2305332;7,97428331588662e+06
2020-08-01;2305357;1,47651621195643e+07
2020-08-01;2305407;3,17418037485299e+07
2020-08-01;2305506;5,37660713977621e+07
2020-08-01;2305605;1,25056187125311e+07
2020-08-01;2305704;6,44668265334263e+06
2020-08-01;2305803;2,26664423507334e+07
2020-08-01;2305902;1,74838606030181e+07
2020-08-01;2306009;9,71537907223205e+06
2020-08-01;2306108;1,51686102353543e+07
2020-08-01;2306207;5,07675529941799e+06
2020-08-01;2306256;2,49761742655395e+07
2020-08-01;2306306;2,20978270916799e+07
2020-08-01;2306405;6,27717377565510e+07
2020-08-01;2306504;1,06070042203039e+07
2020-08-01;2306553;2,60312653748849e+07
2020-08-01;2306603;1,61426862432914e+07
2020-08-01;2306702;1,13564165847718e+07
2020-08-01;2306801;7,64804795878517e+06
2020-08-01;2307007;1,72754781927006e+07
2020-08-01;2307106;1,42412375810827e+07
2020-08-01;2307205;5,43212624693054e+06
2020-08-01;2307254;1,61300683563957e+07
2020-08-01;2307304;1,04954649780376e+08
2020-08-01;2307403;1,38856051731682e+07
2020-08-01;2307502;1,44457909798893e+07
2020-08-01;2307601;3,20289978443686e+07
2020-08-01;2307635;1,05039609844098e+07
2020-08-01;2307650;1,40686935452921e+08
2020-08-01;2307700;4,66512797486780e+07
2020-08-01;2307908;7,10431918673621e+06
2020-08-01;2308005;1,62009139677968e+07
2020-08-01;2308104;2,16725086441467e+07
2020-08-01;2308302;1,47094020019770e+07
2020-08-01;2308377;7,33378150195686e+06
2020-08-01;2308401;1,73105490022351e+07
2020-08-01;2308500;1,97769180528178e+07
2020-08-01;2308609;1,08334002195612e+07
2020-08-01;2308708;3,17783202296616e+07
2020-08-01;2308906;1,15592353434120e+07
2020-08-01;2309102;6,58926076750822e+06
2020-08-01;2309201;9,20158120494173e+06
2020-08-01;2309300;1,63591464391507e+07
2020-08-01;2309409;1,61179734328038e+07
2020-08-01;2309458;1,51336448366068e+07
2020-08-01;2309607;2,88066274316898e+07
2020-08-01;2309706;3,22702784183808e+07
2020-08-01;2309805;7,00430779925256e+06
2020-08-01;2309904;4,75862162352014e+06
2020-08-01;2310001;6,12567057552021e+06
2020-08-01;2310100;6,88026701295683e+06
2020-08-01;2310209;1,96942458632373e+07
2020-08-01;2310258;1,77878060358563e+07
2020-08-01;2310407;6,01621225226508e+06
2020-08-01;2310506;2,15613688908070e+07
2020-08-01;2310605;5,88047802986966e+06
2020-08-01;2310704;1,92819443569633e+07
2020-08-01;2310852;1,23499527032473e+07
2020-08-01;2310902;9,30883220230383e+06
2020-08-01;2311108;1,09403652233586e+07
2020-08-01;2311231;4,57846160471009e+06
2020-08-01;2311306;3,56178002396876e+07
2020-08-01;2311355;9,88883234698275e+06
2020-08-01;2311405;3,80486630463164e+07
2020-08-01;2311504;1,39943603434675e+07
2020-08-01;2311702;9,59172280527739e+06
2020-08-01;2311801;3,72896694033706e+07
2020-08-01;2311900;8,66107331096878e+06
2020-08-01;2311959;1,28390237562785e+07
2020-08-01;2312007;1,42318429735166e+07
2020-08-01;2312106;1,02280683571933e+07
2020-08-01;2312205;2,18337679595284e+07
2020-08-01;2312304;2,23976967788780e+07
2020-08-01;2312403;5,75090482838222e+07
2020-08-01;2312502;5,76388458314670e+06
2020-08-01;2312601;6,28109403693118e+06
2020-08-01;2312700;1,37908144830846e+07
2020-08-01;2312809;3,77834855355708e+06
2020-08-01;2312908;1,48889284202506e+08
2020-08-01;2313005;1,19846827892684e+07
2020-08-01;2313104;1,51814311238120e+07
2020-08-01;2313252;5,28321564428089e+06
2020-08-01;2313302;3,11134092575861e+07
2020-08-01;2313351;1,18632332957059e+07
2020-08-01;2313401;3,89584562923156e+07
2020-08-01;2313500;2,74063763024026e+07
2020-08-01;2313559;8,58630375353589e+06
2020-08-01;2313609;1,79935757015325e+07
2020-08-01;2313708;5,17869727361927e+06
2020-08-01;2313757;1,08139108264778e+07
2020-08-01;2313807;1,12074828620866e+07
2020-08-01;2313906;1,00211466316212e+07
2020-08-01;2314003;1,95969065717361e+07
2020-08-01;2314102;2,65080928709708e+07
2020-10-01;2300101;5,05224127256374e+06
2020-10-01;2300200;2,54200218976515e+07
2020-10-01;2300309;1,76190862892831e+07
2020-10-01;2300408;6,87695144215335e+06
2020-10-01;2300705;7,13710779958475e+06
2020-10-01;2300754;1,60708006312529e+07
2020-10-01;2300903;5,62017892829901e+06
2020-10-01;2301000;4,89416979666930e+07
2020-10-01;2301109;3,44501223080004e+07
2020-10-01;2301208;1,19491362635282e+07
2020-10-01;2301307;9,02043605891034e+06
2020-10-01;2301406;5,55374595508269e+06
2020-10-01;2301604;8,36955102971483e+06
2020-10-01;2301703;9,60395551987610e+06
