date;cod_ibge;transferencias_de_capital;operacoes_de_credito;investimentos
2018-06-01;2300804;0,00000000000000e+00;0,000000000;4,25974727260856e+05
2018-06-01;2302008;0,00000000000000e+00;0,000000000;3,07696524661391e+05
2018-06-01;2303659;0,00000000000000e+00;0,000000000;1,26284049574940e+05
2018-06-01;2303931;0,00000000000000e+00;0,000000000;5,48747413519148e+05
2018-06-01;2304277;0,00000000000000e+00;0,000000000;2,73262509837346e+05
2018-06-01;2305266;0,00000000000000e+00;0,000000000;3,75716055429858e+05
2018-06-01;2307205;0,00000000000000e+00;0,000000000;8,13315283918794e+05
2018-06-01;2308104;0,00000000000000e+00;0,000000000;2,68462834922039e+06
2018-06-01;2308609;0,00000000000000e+00;0,000000000;1,04488295398699e+06
2018-06-01;2309805;0,00000000000000e+00;0,000000000;9,58548980063951e+05
2018-06-01;2310001;0,00000000000000e+00;0,000000000;4,03430033152171e+05
2018-06-01;2312205;0,00000000000000e+00;0,000000000;1,42674459766742e+06
2018-06-01;2312304;0,00000000000000e+00;0,000000000;4,26198348969624e+06
2018-06-01;2313252;0,00000000000000e+00;0,000000000;2,31701614473938e+05
2018-06-01;2313609;0,00000000000000e+00;0,000000000;3,25286786722660e+06
2018-06-01;2313906;0,00000000000000e+00;0,000000000;1,64198205240801e+06
2018-06-01;2314003;0,00000000000000e+00;0,000000000;5,29838151130841e+06
2018-08-01;2300408;0,00000000000000e+00;0,000000000;1,91463108887376e+06
2018-08-01;2300507;0,00000000000000e+00;0,000000000;1,12966041864890e+06
2018-08-01;2300804;0,00000000000000e+00;0,000000000;5,58612201342948e+05
2018-08-01;2302008;0,00000000000000e+00;0,000000000;5,10923457476980e+05
2018-08-01;2304277;0,00000000000000e+00;0,000000000;1,15299949078753e+06
2018-08-01;2308104;0,00000000000000e+00;0,000000000;3,66677167112339e+06
2018-08-01;2308609;0,00000000000000e+00;0,000000000;1,35120891169770e+06
2018-08-01;2312205;0,00000000000000e+00;0,000000000;1,91119703380446e+06
2018-08-01;2312304;0,00000000000000e+00;0,000000000;7,71894437120287e+06
2018-08-01;2313252;0,00000000000000e+00;0,000000000;2,45323255605273e+05
2018-08-01;2313609;0,00000000000000e+00;0,000000000;4,01709127417090e+06
2018-08-01;2313906;0,00000000000000e+00;0,000000000;1,87795816533388e+06
2018-10-01;2300507;0,00000000000000e+00;0,000000000;1,20467949815565e+06
2018-10-01;2300804;0,00000000000000e+00;0,000000000;7,46881754927650e+05
2018-10-01;2302008;0,00000000000000e+00;0,000000000;8,16002674817162e+05
2018-10-01;2304277;0,00000000000000e+00;0,000000000;1,23638203634527e+06
2018-10-01;2308104;0,00000000000000e+00;0,000000000;3,85820799878827e+06
2018-10-01;2308609;0,00000000000000e+00;0,000000000;1,43587212301782e+06
2018-10-01;2312205;0,00000000000000e+00;0,000000000;2,89324835352247e+06
2018-10-01;2312304;0,00000000000000e+00;0,000000000;9,28967161183479e+06
2018-10-01;2313252;0,00000000000000e+00;0,000000000;3,41229452209715e+05
2018-10-01;2313609;0,00000000000000e+00;0,000000000;4,09599647545139e+06
2018-10-01;2313906;0,00000000000000e+00;0,000000000;2,15286360965266e+06
2018-12-01;2300507;0,00000000000000e+00;0,000000000;1,81780037991460e+06
2018-12-01;2300804;0,00000000000000e+00;0,000000000;9,09216041899753e+05
2018-12-01;2302008;0,00000000000000e+00;0,000000000;1,40087784700583e+06
2018-12-01;2304277;0,00000000000000e+00;0,000000000;1,69114071545498e+06
2018-12-01;2308104;0,00000000000000e+00;0,000000000;4,18103237957762e+06
2018-12-01;2308609;0,00000000000000e+00;0,000000000;1,73778945375810e+06
2018-12-01;2312205;0,00000000000000e+00;0,000000000;3,16521106187272e+06
2018-12-01;2313609;0,00000000000000e+00;0,000000000;5,45439622625531e+06
2019-02-01;2300150;0,00000000000000e+00;0,000000000;2,62736040319405e+05
2019-02-01;2300408;0,00000000000000e+00;0,000000000;4,78898281732403e+05
2019-02-01;2300507;0,00000000000000e+00;0,000000000;4,09525446129214e+05
2019-02-01;2300705;0,00000000000000e+00;0,000000000;7,65072857891857e+05
2019-02-01;2301000;0,00000000000000e+00;0,000000000;8,87650422719169e+06
2019-02-01;2301109;0,00000000000000e+00;0,000000000;1,99742697657342e+07
2019-02-01;2301208;0,00000000000000e+00;0,000000000;4,65638895662794e+05
2019-02-01;2301851;0,00000000000000e+00;0,000000000;3,43207015636757e+05
2019-02-01;2302008;0,00000000000000e+00;0,000000000;2,42254090025297e+05
2019-02-01;2302107;0,00000000000000e+00;0,000000000;1,63691908826818e+05
2019-02-01;2302305;0,00000000000000e+00;0,000000000;1,02616550515370e+06
2019-02-01;2302602;0,00000000000000e+00;0,000000000;4,16488074604741e+06
2019-02-01;2302701;0,00000000000000e+00;0,000000000;1,16278446758849e+06
2019-02-01;2302800;0,00000000000000e+00;0,000000000;5,08325067478755e+05
2019-02-01;2303501;0,00000000000000e+00;0,000000000;1,33077976157901e+06
2019-02-01;2303808;0,00000000000000e+00;0,000000000;5,38709988717690e+04
2019-02-01;2303907;0,00000000000000e+00;0,000000000;4,87358760247756e+03
2019-02-01;2303931;0,00000000000000e+00;0,000000000;2,69644709081657e+05
2019-02-01;2304004;0,00000000000000e+00;0,000000000;9,43250890548636e+05
2019-02-01;2304236;0,00000000000000e+00;0,000000000;2,67088451572312e+05
2019-02-01;2304269;0,00000000000000e+00;0,000000000;7,79713891314573e+05
2019-02-01;2304277;0,00000000000000e+00;0,000000000;3,62347605041030e+05
2019-02-01;2304350;0,00000000000000e+00;0,000000000;3,90435721569412e+05
2019-02-01;2304509;0,00000000000000e+00;0,000000000;1,19768238101463e+06
2019-02-01;2304657;0,00000000000000e+00;0,000000000;6,24525605290829e+05
2019-02-01;2304905;0,00000000000000e+00;0,000000000;3,08101101328759e+05
2019-02-01;2304954;0,00000000000000e+00;0,000000000;5,38075618150860e+05
2019-02-01;2305001;0,00000000000000e+00;0,000000000;1,36576950200007e+06
2019-02-01;2305100;0,00000000000000e+00;0,000000000;5,25992337610748e+04
2019-02-01;2305209;0,00000000000000e+00;0,000000000;3,35606310284086e+05
2019-02-01;2305266;0,00000000000000e+00;0,000000000;3,20215816830136e+06
2019-02-01;2305308;0,00000000000000e+00;0,000000000;2,48857924179567e+05
2019-02-01;2305332;0,00000000000000e+00;0,000000000;1,89277124979091e+05
2019-02-01;2305357;0,00000000000000e+00;0,000000000;1,91779050593373e+06
2019-02-01;2305407;0,00000000000000e+00;0,000000000;1,21363456878735e+06
2019-02-01;2305803;0,00000000000000e+00;0,000000000;1,94343416348831e+06
2019-02-01;2305902;0,00000000000000e+00;0,000000000;6,28425782439808e+05
2019-02-01;2306207;0,00000000000000e+00;0,000000000;1,02855871159366e+05
2019-02-01;2306256;0,00000000000000e+00;0,000000000;1,17933107176994e+06
2019-02-01;2306306;0,00000000000000e+00;0,000000000;7,91840748139126e+05
2019-02-01;2306405;0,00000000000000e+00;0,000000000;7,87243170994308e+06
2019-02-01;2306504;0,00000000000000e+00;0,000000000;2,75509540848348e+05
2019-02-01;2306801;0,00000000000000e+00;0,000000000;7,60833131321618e+05
2019-02-01;2307007;0,00000000000000e+00;0,000000000;2,58131143599407e+05
2019-02-01;2307106;0,00000000000000e+00;0,000000000;2,76280843298313e+05
2019-02-01;2307254;0,00000000000000e+00;0,000000000;1,51087335630326e+06
2019-02-01;2307502;0,00000000000000e+00;0,000000000;4,84573199987564e+06
2019-02-01;2307601;0,00000000000000e+00;0,000000000;2,93395518734729e+06
2019-02-01;2307908;0,00000000000000e+00;0,000000000;1,99201540684131e+05
2019-02-01;2308005;0,00000000000000e+00;0,000000000;1,12252142075450e+06
2019-02-01;2308104;0,00000000000000e+00;0,000000000;8,21126071575211e+04
2019-02-01;2308203;0,00000000000000e+00;0,000000000;9,01976207089920e+05
2019-02-01;2308377;0,00000000000000e+00;0,000000000;7,42363820511566e+05
2019-02-01;2308500;0,00000000000000e+00;0,000000000;1,88737993073578e+06
2019-02-01;2308609;0,00000000000000e+00;0,000000000;4,94248997149990e+04
2019-02-01;2308708;0,00000000000000e+00;0,000000000;1,02018914069559e+06
2019-02-01;2309409;0,00000000000000e+00;0,000000000;5,84015400949283e+05
2019-02-01;2309706;0,00000000000000e+00;0,000000000;3,10947321682109e+06
2019-02-01;2309904;0,00000000000000e+00;0,000000000;5,09178947763114e+05
2019-02-01;2310001;0,00000000000000e+00;0,000000000;2,82064625834386e+05
2019-02-01;2310100;0,00000000000000e+00;0,000000000;4,53942241109492e+05
2019-02-01;2310258;0,00000000000000e+00;0,000000000;1,19438750880707e+06
2019-02-01;2310902;0,00000000000000e+00;0,000000000;1,22512512767510e+06
2019-02-01;2310951;0,00000000000000e+00;0,000000000;2,25358959752295e+06
2019-02-01;2311207;0,00000000000000e+00;0,000000000;9,82022153019812e+05
2019-02-01;2311603;0,00000000000000e+00;0,000000000;3,35939977903863e+05
2019-02-01;2311702;0,00000000000000e+00;0,000000000;1,01684740238242e+06
2019-02-01;2311900;0,00000000000000e+00;0,000000000;4,66545712160508e+05
2019-02-01;2312205;0,00000000000000e+00;0,000000000;2,15082947455949e+05
2019-02-01;2312007;0,00000000000000e+00;0,000000000;9,31610606028765e+05
2019-02-01;2312106;0,00000000000000e+00;0,000000000;8,10713842959527e+03
2019-02-01;2312403;0,00000000000000e+00;0,000000000;6,71711359672761e+06
2019-02-01;2312502;0,00000000000000e+00;0,000000000;5,42723171777666e+05
2019-02-01;2312809;0,00000000000000e+00;0,000000000;4,04610453302730e+05
2019-02-01;2313104;0,00000000000000e+00;0,000000000;2,73904529037757e+04
2019-02-01;2313252;0,00000000000000e+00;0,000000000;1,85071902762190e+05
2019-02-01;2313609;0,00000000000000e+00;0,000000000;3,92258936030536e+05
2019-02-01;2313708;0,00000000000000e+00;0,000000000;8,78061023792891e+03
2019-02-01;2313757;0,00000000000000e+00;0,000000000;9,77735903725970e+05
2019-02-01;2313906;0,00000000000000e+00;0,000000000;3,29399431268951e+06
2019-02-01;2314003;0,00000000000000e+00;0,000000000;1,38498061763795e+06
2019-04-01;2300150;0,00000000000000e+00;0,000000000;6,01314171796204e+05
2019-04-01;2300408;0,00000000000000e+00;0,000000000;7,79878949197174e+05
2019-04-01;2300705;0,00000000000000e+00;0,000000000;9,13965329987555e+05
2019-04-01;2302008;0,00000000000000e+00;0,000000000;3,11572697982535e+05
2019-04-01;2302305;0,00000000000000e+00;0,000000000;1,13391802803727e+06
2019-04-01;2302800;0,00000000000000e+00;0,000000000;2,04523260294751e+06
2019-04-01;2302909;0,00000000000000e+00;0,000000000;1,12570859665441e+06
2019-04-01;2303907;0,00000000000000e+00;0,000000000;2,13210132596438e+04
2019-04-01;2303931;0,00000000000000e+00;0,000000000;3,29509238966099e+05
2019-04-01;2304004;0,00000000000000e+00;0,000000000;1,12470514141760e+06
2019-04-01;2304236;0,00000000000000e+00;0,000000000;4,54550715413407e+05
2019-04-01;2304277;0,00000000000000e+00;0,000000000;3,60323240491321e+05
2019-04-01;2304350;0,00000000000000e+00;0,000000000;1,11552654871968e+06
2019-04-01;2304509;0,00000000000000e+00;0,000000000;2,03420083755780e+06
2019-04-01;2304657;0,00000000000000e+00;0,000000000;1,74572517786784e+06
2019-04-01;2304905;0,00000000000000e+00;0,000000000;3,97179695472040e+05
2019-04-01;2305001;0,00000000000000e+00;0,000000000;3,54604914337355e+06
2019-04-01;2305100;0,00000000000000e+00;0,000000000;1,57778036549363e+05
2019-04-01;2305209;0,00000000000000e+00;0,000000000;4,39563440768699e+05
2019-04-01;2305357;0,00000000000000e+00;0,000000000;3,40236924294862e+06
2019-04-01;2305902;0,00000000000000e+00;0,000000000;8,22274468339460e+05
2019-04-01;2306256;0,00000000000000e+00;0,000000000;2,38847974427659e+06
2019-04-01;2306306;0,00000000000000e+00;0,000000000;1,08673928845358e+06
2019-04-01;2307106;0,00000000000000e+00;0,000000000;8,14320060420647e+05
2019-04-01;2307908;0,00000000000000e+00;0,000000000;3,28812570572193e+05
2019-04-01;2308104;0,00000000000000e+00;0,000000000;5,85135989611099e+05
2019-04-01;2308203;0,00000000000000e+00;0,000000000;1,58928434189711e+06
2019-04-01;2308377;0,00000000000000e+00;0,000000000;1,79686020288392e+06
2019-04-01;2308708;0,00000000000000e+00;0,000000000;3,90128200488998e+06
2019-04-01;2309409;0,00000000000000e+00;0,000000000;7,98861602377290e+05
2019-04-01;2309706;0,00000000000000e+00;0,000000000;5,39752328575238e+06
2019-04-01;2309904;0,00000000000000e+00;0,000000000;2,05625464972184e+06
2019-04-01;2310100;0,00000000000000e+00;0,000000000;4,51488695644846e+05
2019-04-01;2310951;0,00000000000000e+00;0,000000000;3,07321537297024e+06
2019-04-01;2311207;0,00000000000000e+00;0,000000000;1,63807085093524e+06
2019-04-01;2311900;0,00000000000000e+00;0,000000000;6,11299409570480e+05
2019-04-01;2312205;0,00000000000000e+00;0,000000000;6,38948673543014e+05
2019-04-01;2312007;0,00000000000000e+00;0,000000000;1,48500626631959e+06
2019-04-01;2312106;0,00000000000000e+00;0,000000000;2,46983796864593e+05
2019-04-01;2312403;0,00000000000000e+00;0,000000000;1,11459695933257e+07
2019-04-01;2312502;0,00000000000000e+00;0,000000000;1,11323191694331e+06
2019-04-01;2313252;0,00000000000000e+00;0,000000000;3,15888462863138e+05
2019-04-01;2313609;0,00000000000000e+00;0,000000000;5,57385144790320e+06
2019-04-01;2313708;0,00000000000000e+00;0,000000000;4,54315096383892e+04
2019-04-01;2313906;0,00000000000000e+00;0,000000000;3,43142819809435e+06
2019-06-01;2300150;0,00000000000000e+00;0,000000000;1,22714288795089e+06
2019-06-01;2300705;0,00000000000000e+00;0,000000000;9,25351005977558e+05
2019-06-01;2302008;0,00000000000000e+00;0,000000000;3,86404081618865e+05
2019-06-01;2302800;0,00000000000000e+00;0,000000000;2,81865550319452e+06
2019-06-01;2302909;0,00000000000000e+00;0,000000000;1,15391423845977e+06
2019-06-01;2303907;0,00000000000000e+00;0,000000000;2,57598361640383e+05
2019-06-01;2303931;0,00000000000000e+00;0,000000000;6,64716760954017e+05
2019-06-01;2304236;0,00000000000000e+00;0,000000000;6,75029701336199e+05
2019-06-01;2304277;0,00000000000000e+00;0,000000000;5,26481880390640e+05
2019-06-01;2304509;0,00000000000000e+00;0,000000000;2,13376672709539e+06
2019-06-01;2304657;0,00000000000000e+00;0,000000000;2,75055592274706e+06
2019-06-01;2304905;0,00000000000000e+00;0,000000000;1,04518174757736e+06
2019-06-01;2305001;0,00000000000000e+00;0,000000000;5,28530587766297e+06
2019-06-01;2305100;0,00000000000000e+00;0,000000000;3,97237698386140e+05
2019-06-01;2305209;0,00000000000000e+00;0,000000000;4,91196866091073e+05
2019-06-01;2305902;0,00000000000000e+00;0,000000000;8,77528427461984e+05
2019-06-01;2306256;0,00000000000000e+00;0,000000000;3,03588214956067e+06
2019-06-01;2307908;0,00000000000000e+00;0,000000000;4,47628572258322e+05
2019-06-01;2308104;0,00000000000000e+00;0,000000000;6,28371791671030e+05
2019-06-01;2308203;0,00000000000000e+00;0,000000000;1,60173302489848e+06
2019-06-01;2308708;0,00000000000000e+00;0,000000000;5,33568513606867e+06
2019-06-01;2309706;0,00000000000000e+00;0,000000000;6,25417187077890e+06
2019-06-01;2310100;0,00000000000000e+00;0,000000000;6,99456350501470e+05
2019-06-01;2311207;0,00000000000000e+00;0,000000000;2,11485950961511e+06
2019-06-01;2312205;0,00000000000000e+00;0,000000000;1,30977941028290e+06
2019-06-01;2312106;0,00000000000000e+00;0,000000000;5,91599582824000e+05
2019-06-01;2312502;0,00000000000000e+00;0,000000000;1,40834414319732e+06
2019-06-01;2313609;0,00000000000000e+00;0,000000000;7,06171435075364e+06
2019-06-01;2313708;0,00000000000000e+00;0,000000000;1,21744051281752e+05
2019-06-01;2313906;0,00000000000000e+00;0,000000000;3,53443956427448e+06
2019-08-01;2300150;0,00000000000000e+00;0,000000000;1,61062115191960e+06
2019-08-01;2300408;0,00000000000000e+00;0,000000000;1,23756283002331e+06
2019-08-01;2302008;0,00000000000000e+00;0,000000000;4,86989940341439e+05
2019-08-01;2302800;0,00000000000000e+00;0,000000000;3,50927659874046e+06
2019-08-01;2302909;0,00000000000000e+00;0,000000000;1,13751108851979e+06
2019-08-01;2303907;0,00000000000000e+00;0,000000000;4,45425115960692e+05
2019-08-01;2304236;0,00000000000000e+00;0,000000000;1,22335843264841e+06
2019-08-01;2304277;0,00000000000000e+00;0,000000000;5,27245515898779e+05
2019-08-01;2304509;0,00000000000000e+00;0,000000000;2,70934447332687e+06
2019-08-01;2305001;0,00000000000000e+00;0,000000000;7,11130498157643e+06
2019-08-01;2305902;0,00000000000000e+00;0,000000000;9,30239715817955e+05
2019-08-01;2307908;0,00000000000000e+00;0,000000000;6,14534622812275e+05
2019-08-01;2308104;0,00000000000000e+00;0,000000000;1,00754169986694e+06
2019-08-01;2308203;0,00000000000000e+00;0,000000000;1,83433673991030e+06
2019-08-01;2308708;0,00000000000000e+00;0,000000000;7,27785331735492e+06
2019-08-01;2309706;0,00000000000000e+00;0,000000000;6,34761950072112e+06
2019-08-01;2310100;0,00000000000000e+00;0,000000000;7,23198378645947e+05
2019-08-01;2312205;0,00000000000000e+00;0,000000000;2,64390570508188e+06
2019-08-01;2312106;0,00000000000000e+00;0,000000000;9,97928228279403e+05
2019-08-01;2312502;0,00000000000000e+00;0,000000000;1,69123948968665e+06
2019-08-01;2313609;0,00000000000000e+00;0,000000000;8,98652440644185e+06
2019-08-01;2313708;0,00000000000000e+00;0,000000000;1,98252303780720e+05
2019-10-01;2300150;0,00000000000000e+00;0,000000000;1,81071613469686e+06
2019-10-01;2300408;0,00000000000000e+00;0,000000000;1,62328110958220e+06
2019-10-01;2302800;0,00000000000000e+00;0,000000000;4,36360787728395e+06
2019-10-01;2302909;0,00000000000000e+00;0,000000000;1,99763179921964e+06
2019-10-01;2304236;0,00000000000000e+00;0,000000000;1,32035535862066e+06
2019-10-01;2304277;0,00000000000000e+00;0,000000000;5,34875219615732e+05
2019-10-01;2304509;0,00000000000000e+00;0,000000000;2,94721632092838e+06
2019-10-01;2305001;0,00000000000000e+00;0,000000000;8,19191604855041e+06
2019-10-01;2307908;0,00000000000000e+00;0,000000000;1,01519540858964e+06
2019-10-01;2308203;0,00000000000000e+00;0,000000000;1,83876928622531e+06
2019-10-01;2308708;0,00000000000000e+00;0,000000000;9,57895246229877e+06
2019-10-01;2310100;0,00000000000000e+00;0,000000000;1,02795435552765e+06
2019-10-01;2312205;0,00000000000000e+00;0,000000000;3,55111002290736e+06
2019-10-01;2312106;0,00000000000000e+00;0,000000000;1,45052733782953e+06
2019-10-01;2312502;0,00000000000000e+00;0,000000000;2,05953435836241e+06
2019-10-01;2313609;0,00000000000000e+00;0,000000000;1,01309438581972e+07
2019-10-01;2313708;0,00000000000000e+00;0,000000000;2,03289315929636e+05
2019-12-01;2300150;0,00000000000000e+00;0,000000000;2,15343977040709e+06
2019-12-01;2300408;0,00000000000000e+00;0,000000000;2,30393739594991e+06
2019-12-01;2302800;0,00000000000000e+00;0,000000000;4,60202904283641e+06
2019-12-01;2302909;0,00000000000000e+00;0,000000000;2,07091033238827e+06
2019-12-01;2304236;0,00000000000000e+00;0,000000000;1,64577841738522e+06
2019-12-01;2304277;0,00000000000000e+00;0,000000000;5,62569523467563e+05
2019-12-01;2305308;0,00000000000000e+00;0,000000000;4,13196843463629e+06
2019-12-01;2308203;0,00000000000000e+00;0,000000000;2,71070708137495e+06
2019-12-01;2312205;0,00000000000000e+00;0,000000000;4,28101206429591e+06
2019-12-01;2312502;0,00000000000000e+00;0,000000000;2,20727743028516e+06
2020-02-01;2300101;0,00000000000000e+00;0,000000000;2,22445846944179e+05
2020-02-01;2300150;0,00000000000000e+00;0,000000000;8,62035577141438e+05
2020-02-01;2300309;0,00000000000000e+00;0,000000000;1,40167832305386e+06
2020-02-01;2300408;0,00000000000000e+00;0,000000000;5,83235483112213e+04
2020-02-01;2300705;0,00000000000000e+00;0,000000000;4,89137783348333e+04
2020-02-01;2300754;0,00000000000000e+00;0,000000000;8,85193563120782e+05
2020-02-01;2301000;0,00000000000000e+00;0,000000000;6,18273209032357e+06
2020-02-01;2301109;0,00000000000000e+00;0,000000000;4,05802759860826e+07
2020-02-01;2301208;0,00000000000000e+00;0,000000000;3,14385905877525e+05
2020-02-01;2301406;0,00000000000000e+00;0,000000000;1,03891011991345e+06
2020-02-01;2301703;0,00000000000000e+00;0,000000000;7,04342747845493e+05
2020-02-01;2301802;0,00000000000000e+00;0,000000000;2,11515695819842e+05
2020-02-01;2302008;0,00000000000000e+00;0,000000000;5,69805806423144e+05
2020-02-01;2302107;0,00000000000000e+00;0,000000000;3,01654983605014e+05
2020-02-01;2302305;0,00000000000000e+00;0,000000000;7,38994593777445e+04
2020-02-01;2302800;0,00000000000000e+00;0,000000000;9,36724382242837e+05
2020-02-01;2302909;0,00000000000000e+00;0,000000000;5,27295510734833e+04
2020-02-01;2303105;0,00000000000000e+00;0,000000000;3,37983599440311e+05
2020-02-01;2303402;0,00000000000000e+00;0,000000000;5,50911618636905e+05
2020-02-01;2303501;0,00000000000000e+00;0,000000000;4,83352264201678e+06
2020-02-01;2303659;0,00000000000000e+00;0,000000000;5,62999359669489e+05
2020-02-01;2303808;0,00000000000000e+00;0,000000000;1,11934783061864e+05
2020-02-01;2303907;0,00000000000000e+00;0,000000000;5,76656217544974e+05
2020-02-01;2303931;0,00000000000000e+00;0,000000000;4,21098642184723e+05
2020-02-01;2304103;0,00000000000000e+00;0,000000000;1,39807862325647e+06
2020-02-01;2304236;0,00000000000000e+00;0,000000000;2,78475484054034e+05
2020-02-01;2304269;0,00000000000000e+00;0,000000000;3,30269471668722e+05
2020-02-01;2304277;0,00000000000000e+00;0,000000000;3,58970195073783e+05
2020-02-01;2304459;0,00000000000000e+00;0,000000000;1,37192050581082e+06
2020-02-01;2304509;0,00000000000000e+00;0,000000000;1,36387896703962e+06
2020-02-01;2304608;0,00000000000000e+00;0,000000000;2,46164570322840e+04
2020-02-01;2304657;0,00000000000000e+00;0,000000000;1,45568124326195e+06
2020-02-01;2304707;0,00000000000000e+00;0,000000000;5,89938781875130e+05
2020-02-01;2304806;0,00000000000000e+00;0,000000000;1,34004565726629e+05
2020-02-01;2304954;0,00000000000000e+00;0,000000000;7,30771286626484e+05
2020-02-01;2305100;0,00000000000000e+00;0,000000000;4,39254786660461e+05
2020-02-01;2305209;0,00000000000000e+00;0,000000000;7,60963252005239e+04
2020-02-01;2305332;0,00000000000000e+00;0,000000000;8,69739791629622e+06
2020-02-01;2305357;0,00000000000000e+00;0,000000000;1,30313611109513e+06
2020-02-01;2305704;0,00000000000000e+00;0,000000000;4,71283329438795e+04
2020-02-01;2305902;0,00000000000000e+00;0,000000000;3,97244905168623e+04
2020-02-01;2306009;0,00000000000000e+00;0,000000000;6,81907841529052e+05
2020-02-01;2306108;0,00000000000000e+00;0,000000000;9,90833901133355e+05
2020-02-01;2306207;0,00000000000000e+00;0,000000000;1,16676857773224e+06
2020-02-01;2306256;0,00000000000000e+00;0,000000000;3,16723642993386e+05
2020-02-01;2306306;0,00000000000000e+00;0,000000000;5,59819457816523e+06
2020-02-01;2306405;0,00000000000000e+00;0,000000000;4,86092919628456e+06
2020-02-01;2306504;0,00000000000000e+00;0,000000000;2,71264145492025e+05
2020-02-01;2306603;0,00000000000000e+00;0,000000000;1,28040651144841e+06
2020-02-01;2306702;0,00000000000000e+00;0,000000000;1,27258340998129e+06
2020-02-01;2307007;0,00000000000000e+00;0,000000000;1,42843973642964e+06
2020-02-01;2307106;0,00000000000000e+00;0,000000000;1,62867748548389e+05
2020-02-01;2307205;0,00000000000000e+00;0,000000000;3,66535772698255e+04
2020-02-01;2307254;0,00000000000000e+00;0,000000000;1,85451223117427e+06
2020-02-01;2307403;0,00000000000000e+00;0,000000000;8,24606254559334e+04
2020-02-01;2307601;0,00000000000000e+00;0,000000000;2,79040321812302e+06
2020-02-01;2307635;0,00000000000000e+00;0,000000000;4,64780298597184e+05
2020-02-01;2307908;0,00000000000000e+00;0,000000000;2,47176411108396e+05
2020-02-01;2308005;0,00000000000000e+00;0,000000000;2,15089146929780e+06
2020-02-01;2308104;0,00000000000000e+00;0,000000000;8,92451858780486e+05
2020-02-01;2308500;0,00000000000000e+00;0,000000000;2,92278337073747e+06
2020-02-01;2308708;0,00000000000000e+00;0,000000000;9,72893499440105e+05
2020-02-01;2309300;0,00000000000000e+00;0,000000000;4,65055832068366e+05
2020-02-01;2309706;0,00000000000000e+00;0,000000000;4,52637026989102e+06
2020-02-01;2309805;0,00000000000000e+00;0,000000000;3,09610436138828e+04
2020-02-01;2310100;0,00000000000000e+00;0,000000000;1,52239682050723e+05
2020-02-01;2310209;0,00000000000000e+00;0,000000000;7,59740418463408e+05
2020-02-01;2310258;0,00000000000000e+00;0,000000000;1,66211082188890e+06
2020-02-01;2310407;0,00000000000000e+00;0,000000000;2,63427060203340e+05
2020-02-01;2310605;0,00000000000000e+00;0,000000000;9,71840346206839e+04
2020-02-01;2310704;0,00000000000000e+00;0,000000000;1,15670598800982e+06
2020-02-01;2311504;0,00000000000000e+00;0,000000000;2,53845149703017e+05
2020-02-01;2311702;0,00000000000000e+00;0,000000000;1,21387830463174e+06
2020-02-01;2311900;0,00000000000000e+00;0,000000000;1,97986630689929e+05
2020-02-01;2311959;0,00000000000000e+00;0,000000000;4,42325731858347e+05
2020-02-01;2312205;0,00000000000000e+00;0,000000000;4,38127230550241e+05
2020-02-01;2312106;0,00000000000000e+00;0,000000000;1,76228358152280e+05
2020-02-01;2312304;0,00000000000000e+00;0,000000000;1,54542789771449e+06
2020-02-01;2312502;0,00000000000000e+00;0,000000000;4,09809864081332e+05
2020-02-01;2312601;0,00000000000000e+00;0,000000000;2,70641476697133e+05
2020-02-01;2312809;0,00000000000000e+00;0,000000000;1,02093612722765e+04
2020-02-01;2313104;0,00000000000000e+00;0,000000000;8,50961647196763e+05
2020-02-01;2313252;0,00000000000000e+00;0,000000000;7,29342561813930e+04
2020-02-01;2313401;0,00000000000000e+00;0,000000000;1,51124522869900e+05
2020-02-01;2313609;0,00000000000000e+00;0,000000000;1,66967033950235e+06
2020-02-01;2313708;0,00000000000000e+00;0,000000000;3,40766454483372e+04
2020-02-01;2313757;0,00000000000000e+00;0,000000000;5,71954021753235e+05
2020-02-01;2313807;0,00000000000000e+00;0,000000000;2,80429917485158e+05
2020-02-01;2313906;0,00000000000000e+00;0,000000000;2,23800626841948e+06
2020-02-01;2314003;0,00000000000000e+00;0,000000000;4,59949042676196e+05
2020-02-01;2314102;0,00000000000000e+00;0,000000000;8,70839431218074e+05
2020-04-01;2300150;0,00000000000000e+00;0,000000000;1,44799590087066e+06
2020-04-01;2300309;0,00000000000000e+00;0,000000000;2,43558686967047e+06
2020-04-01;2300408;0,00000000000000e+00;0,000000000;7,46621319860463e+05
2020-04-01;2300705;0,00000000000000e+00;0,000000000;4,35975456784211e+05
2020-04-01;2300754;0,00000000000000e+00;0,000000000;6,04375697369768e+06
2020-04-01;2301000;0,00000000000000e+00;0,000000000;1,02364073311460e+07
2020-04-01;2301109;0,00000000000000e+00;0,000000000;4,27601829857564e+07
2020-04-01;2301406;0,00000000000000e+00;0,000000000;1,10159827926531e+06
2020-04-01;2301703;0,00000000000000e+00;0,000000000;1,10353892853955e+06
2020-04-01;2302008;0,00000000000000e+00;0,000000000;7,92624886091926e+05
2020-04-01;2302107;0,00000000000000e+00;0,000000000;7,97958933219934e+05
2020-04-01;2302305;0,00000000000000e+00;0,000000000;3,76258946218297e+05
2020-04-01;2302800;0,00000000000000e+00;0,000000000;1,78139260931886e+06
2020-04-01;2303659;0,00000000000000e+00;0,000000000;8,49996215029305e+05
